106.42;110.20;652566.11
106.33;110.20;672906.17
106.37;110.13;741263.78
106.28;110.13;778461.43
106.24;110.20;716646.55
106.19;110.13;801560.44
106.15;110.20;790559.23
106.32;110.07;831355.13
106.23;110.07;863694.23
106.27;110.00;921986.55
106.36;110.00;829050.48
106.41;110.07;755385.94
106.45;110.00;780471.85
105.31;110.20;562700.29
105.22;110.20;545482.38
105.27;110.13;586599.87
105.17;110.13;568948.35
105.12;110.20;528480.36
105.08;110.13;554786.55
105.03;110.20;517959.25
105.22;110.07;609685.00
105.13;110.07;592827.06
105.18;110.00;632515.35
104.91;110.00;588715.18
105.00;110.00;600163.43
104.95;110.07;565239.18
105.04;110.07;577062.89
105.09;110.00;612758.67
104.99;110.13;541800.72
104.86;110.07;556970.71
104.90;110.13;532813.28
104.94;110.20;509083.59
104.80;110.13;526454.09
104.84;110.20;500967.04
104.75;110.20;496915.90
104.66;110.20;493899.98
104.71;110.13;521530.31
104.62;110.13;518901.33
104.57;110.20;492482.06
104.53;110.13;518471.62
104.47;110.20;493439.40
104.67;110.07;546117.29
104.58;110.07;544257.18
104.64;110.00;571028.27
104.73;110.00;574298.34
104.77;110.07;550139.37
104.82;110.00;579394.48
104.36;110.00;573650.80
104.45;110.00;570056.08
104.40;110.07;546354.79
104.49;110.07;544064.04
104.55;110.00;569254.74
104.44;110.13;519713.78
104.31;110.07;550329.49
104.34;110.13;522706.09
104.38;110.20;495398.47
104.25;110.13;527874.60
104.29;110.20;500106.22
104.19;110.20;506048.90
104.10;110.20;513583.24
104.16;110.13;535432.42
104.07;110.13;544731.74
104.01;110.20;525275.68
103.97;110.13;556431.92
103.92;110.20;537001.70
104.13;110.07;565530.48
104.03;110.07;576177.99
104.09;110.00;596756.81
104.18;110.00;585672.85
104.22;110.07;556594.28
104.27;110.00;578934.36
103.82;110.00;645840.16
103.91;110.00;624373.84
103.85;110.07;607827.68
103.94;110.07;590225.59
104.00;110.00;610309.05
103.88;110.13;571781.57
103.76;110.07;627484.69
103.79;110.13;589240.45
103.82;110.20;551266.14
103.70;110.13;610072.26
103.73;110.20;572447.72
103.64;110.20;593012.02
111.42;111.20;179536.04
111.61;111.20;174211.91
111.51;111.39;142147.59
111.70;111.39;139196.82
111.81;111.20;175334.18
111.89;111.39;138861.66
112.00;111.20;172920.43
111.59;111.58;109019.96
111.78;111.58;107104.29
111.67;111.77;81614.98
110.84;111.20;189807.51
111.04;111.20;179501.46
110.92;111.38;157376.38
111.11;111.38;150425.26
111.23;111.20;179307.69
111.31;111.38;149721.53
111.00;111.57;126724.69
111.19;111.57;123100.85
111.08;111.75;99342.91
110.26;111.20;206831.69
110.46;111.20;194763.91
110.34;111.38;176897.61
110.54;111.38;166816.15
110.65;111.20;190146.01
110.73;111.38;164271.01
110.43;111.56;147164.67
110.62;111.56;139803.44
110.51;111.74;117663.02
109.69;111.20;226017.47
109.88;111.20;215070.15
109.76;111.37;195759.23
109.95;111.37;184978.69
110.07;111.20;207404.25
110.15;111.37;180279.25
109.83;111.55;166167.35
110.03;111.55;155869.56
109.91;111.72;135522.71
109.11;111.20;240283.42
109.30;111.20;234277.98
109.18;111.37;205357.38
109.38;111.37;198790.02
109.49;111.20;227296.56
109.57;111.37;194021.59
109.26;111.55;174103.22
109.45;111.55;165792.65
109.34;111.72;144935.93
105.27;110.00;656242.97
105.32;110.07;633635.49
105.36;110.00;680765.60
105.41;110.07;665207.99
105.45;110.00;719660.64
105.36;110.13;613220.83
105.50;110.07;695519.11
105.45;110.13;639275.27
105.54;110.13;670634.67
105.50;110.20;613051.37
105.59;110.20;645061.13
105.40;110.20;582433.19
105.87;110.20;794592.81
105.77;110.20;716451.46
105.82;110.13;795686.44
105.73;110.13;770782.48
105.68;110.20;668935.14
105.63;110.13;731654.33
105.77;110.07;849668.04
105.68;110.07;819560.97
105.73;110.00;906250.52
105.55;110.00;767123.31
105.59;110.07;744144.46
105.64;110.00;816925.14
105.82;110.00;1051291.89
105.86;110.07;1027031.75
105.91;110.00;1292017.28
105.96;110.07;1200978.65
106.00;110.00;1458272.19
105.91;110.13;997340.61
106.09;110.00;1284186.43
106.05;110.07;1187432.98
106.14;110.07;1026538.70
106.18;110.00;1063620.67
106.10;110.13;987658.46
106.00;110.13;943818.62
106.05;110.20;802602.06
105.96;110.20;802380.38
103.54;110.20;618879.94
103.61;110.13;639069.89
103.51;110.13;670536.82
103.45;110.20;656060.58
103.42;110.13;707677.47
103.36;110.20;693374.58
103.58;110.07;686986.68
103.48;110.07;722241.90
103.55;110.00;738465.41
103.64;110.00;697842.64
103.67;110.07;653792.79
103.73;110.00;672062.82
103.27;110.00;953418.15
103.36;110.00;838755.63
103.30;110.07;857445.98
103.39;110.07;773375.89
103.45;110.00;788995.04
103.33;110.13;774115.10
103.21;110.07;903651.24
103.24;110.13;818294.29
103.27;110.20;718815.59
103.14;110.13;854767.65
103.17;110.20;772689.56
103.08;110.20;857428.03
102.18;110.00;660284.61
102.20;110.07;633962.37
102.11;110.07;617943.81
102.13;110.13;590190.69
102.22;110.13;606744.47
102.15;110.20;561890.00
102.24;110.20;577826.04
102.04;110.13;576893.22
102.06;110.20;546778.59
101.96;110.20;537237.20
101.87;110.20;528447.61
101.95;110.13;563486.02
101.85;110.13;554478.03
101.78;110.20;520989.39
101.76;110.13;547916.09
101.69;110.20;516874.30
101.93;110.07;588921.19
101.83;110.07;580309.02
101.91;110.00;614023.96
102.00;110.00;626192.19
102.02;110.07;601453.36
102.09;110.00;640229.92
101.64;110.00;592880.43
101.73;110.00;597296.04
101.65;110.07;567530.26
101.74;110.07;572518.31
101.82;110.00;603867.74
101.67;110.13;542304.85
101.56;110.07;564738.05
101.58;110.13;539127.31
101.59;110.20;513500.39
101.48;110.13;538017.76
101.50;110.20;512148.72
101.41;110.20;512691.36
101.31;110.20;514315.49
101.39;110.13;538584.92
101.30;110.13;540854.32
101.22;110.20;518925.42
101.21;110.13;545184.83
101.13;110.20;524391.43
101.38;110.07;564784.92
101.29;110.07;567543.35
101.36;110.00;591583.20
101.45;110.00;589417.37
101.47;110.07;563574.62
101.55;110.00;590074.86
101.09;110.00;610535.33
101.18;110.00;601068.47
101.10;110.07;580661.10
101.19;110.07;572910.89
101.27;110.00;595774.33
101.12;110.13;552116.36
101.01;110.07;590057.01
101.02;110.13;560792.59
101.04;110.20;531875.78
100.93;110.13;571723.54
100.94;110.20;543725.02
100.85;110.20;554978.22
100.76;110.20;570029.86
100.84;110.13;586429.18
100.75;110.13;603965.19
100.66;110.20;592584.93
100.65;110.13;624861.99
100.57;110.20;612873.73
100.83;110.07;619634.91
100.74;110.07;638538.13
100.82;110.00;655475.57
100.91;110.00;635846.35
100.92;110.07;603392.91
101.00;110.00;623214.15
107.95;111.20;222983.01
108.14;111.20;222380.96
108.03;111.37;191950.63
108.22;111.37;195580.71
108.33;111.20;230166.46
108.41;111.37;202417.94
108.53;111.20;236757.16
108.10;111.55;164100.29
108.30;111.55;171089.93
108.18;111.72;140677.30
108.72;111.20;236523.87
108.59;111.38;201383.69
108.78;111.38;202446.96
108.91;111.20;238631.48
108.98;111.38;203096.50
108.65;111.55;170376.76
108.85;111.55;171662.69
108.72;111.73;145555.13
106.79;111.20;204084.05
106.98;111.20;200777.00
106.87;111.37;175897.84
107.06;111.37;173816.50
107.18;111.20;202056.87
107.26;111.37;179600.99
107.37;111.20;210712.02
106.95;111.55;148052.72
107.14;111.55;149116.38
107.03;111.72;120841.13
107.56;111.20;208637.38
107.44;111.37;182646.48
107.63;111.37;183835.42
107.76;111.20;214544.40
107.83;111.37;191856.89
107.51;111.55;155604.70
107.70;111.55;161106.00
107.58;111.72;130868.14
106.21;111.20;201679.11
106.41;111.20;198896.32
106.28;111.37;169122.72
106.48;111.37;166693.85
106.60;111.20;196748.43
106.67;111.37;169147.35
106.35;111.55;139491.30
106.55;111.55;137450.96
106.42;111.72;111106.83
105.63;111.20;196958.71
105.83;111.20;195583.60
105.72;111.37;162122.40
105.91;111.37;162672.16
106.02;111.20;197168.81
106.10;111.37;164696.30
105.80;111.54;132249.37
105.99;111.54;132977.92
105.88;111.71;107681.12
105.06;111.20;192076.85
105.25;111.20;187763.15
105.13;111.37;159787.09
105.32;111.37;159029.41
105.44;111.20;192521.08
105.51;111.37;162969.75
105.20;111.55;130301.97
105.39;111.55;133155.71
105.27;111.72;106185.19
104.48;111.20;196370.09
104.67;111.20;187781.90
104.56;111.37;166705.76
104.75;111.37;161437.62
104.86;111.20;188355.91
104.94;111.37;163814.27
104.64;111.55;138002.07
104.83;111.55;136641.18
104.72;111.72;110726.45
102.73;110.00;918034.13
102.75;110.07;850603.41
102.66;110.07;838081.39
102.68;110.13;779254.78
102.78;110.13;785577.83
102.71;110.20;713345.25
102.80;110.20;776246.98
102.59;110.13;744499.76
102.61;110.20;674458.04
102.52;110.20;651683.96
102.43;110.20;621977.39
102.50;110.13;684857.03
102.41;110.13;656825.71
102.34;110.20;595033.29
102.31;110.13;633186.39
102.48;110.07;717411.58
102.38;110.07;690054.42
102.45;110.00;748070.57
102.55;110.00;795907.25
102.57;110.07;766525.98
102.64;110.00;848579.58
102.27;110.00;684262.29
102.29;110.07;658363.05
102.36;110.00;710410.92
102.99;110.20;832088.07
103.05;110.13;1048222.02
102.96;110.13;967982.10
102.89;110.20;824433.13
102.87;110.13;982925.04
103.03;110.07;1231959.46
102.93;110.07;1206797.09
103.00;110.00;1485787.48
103.09;110.00;1293933.31
103.12;110.07;1064410.62
103.18;110.00;1084661.12
102.82;110.00;1079562.68
102.84;110.07;1034060.05
102.91;110.00;1333413.09
100.55;110.00;745009.92
100.64;110.00;705659.48
100.55;110.07;696025.46
100.64;110.07;664540.69
100.73;110.00;681362.88
100.56;110.13;652763.92
100.46;110.07;732249.25
100.47;110.13;686054.65
100.48;110.20;640776.20
100.38;110.13;726169.08
100.38;110.20;682875.68
100.29;110.20;723844.46
100.20;110.20;742350.31
100.29;110.13;796413.85
100.19;110.13;836335.86
100.11;110.20;795428.31
100.10;110.13;874051.95
100.01;110.20;876074.91
100.28;110.07;874695.90
100.19;110.07;925984.02
100.27;110.00;985701.82
100.36;110.00;846965.56
100.37;110.07;784971.10
100.45;110.00;798314.27
99.18;110.20;544597.27
99.18;110.13;574361.75
99.27;110.20;562094.68
99.27;110.13;593633.08
99.18;110.07;606031.85
99.27;110.07;625951.69
99.18;110.00;640581.89
99.36;110.20;586671.06
99.36;110.13;615925.86
99.46;110.20;605926.04
98.90;110.20;510148.83
98.90;110.13;536964.28
98.99;110.20;518840.51
98.99;110.13;546514.86
98.91;110.07;564716.04
99.00;110.07;574590.21
98.91;110.00;593878.05
99.08;110.20;531956.12
99.09;110.13;558283.28
99.00;110.00;607283.99
99.09;110.07;588898.84
99.09;110.00;620575.52
98.62;110.20;495761.07
98.62;110.13;521402.29
98.71;110.20;498271.54
98.72;110.13;524305.47
98.63;110.07;547358.14
98.72;110.07;550482.52
98.64;110.00;573948.05
98.80;110.20;503830.59
98.81;110.13;529226.24
98.73;110.00;578567.90
98.81;110.07;556436.51
98.82;110.00;584195.12
98.34;110.20;497858.48
98.35;110.13;523527.14
98.43;110.20;495048.38
98.44;110.13;520807.67
98.36;110.07;549002.53
98.45;110.07;546490.33
98.36;110.00;574579.66
98.53;110.20;494468.80
98.53;110.13;520185.58
98.45;110.00;572038.73
98.54;110.07;545731.28
98.55;110.00;571554.66
98.09;110.00;595502.65
98.18;110.00;585466.90
98.17;110.07;561365.40
98.26;110.07;553743.30
98.27;110.00;578870.78
98.26;110.13;528768.01
98.25;110.20;501323.42
98.16;110.13;534838.09
98.15;110.20;507953.66
98.07;110.13;543328.97
98.06;110.20;516496.99
98.08;110.07;569614.88
97.97;110.20;525967.33
97.98;110.13;556949.49
97.89;110.13;569844.88
97.88;110.20;540097.47
97.79;110.13;585629.93
97.78;110.20;555686.67
97.90;110.07;598850.78
97.81;110.07;614229.17
97.82;110.00;641999.31
97.91;110.00;622238.57
97.99;110.07;582236.40
98.00;110.00;607809.96
97.53;111.20;212750.91
97.73;111.20;204608.85
97.61;111.38;181136.21
97.81;111.38;172834.37
97.92;111.20;198517.93
98.00;111.38;170812.63
98.11;111.20;200826.43
97.69;111.55;150765.91
97.89;111.55;142935.19
97.77;111.73;120453.03
98.30;111.20;192586.49
98.18;111.37;172159.90
98.38;111.37;165744.00
98.50;111.20;191357.08
98.57;111.37;167462.90
98.69;111.20;195618.96
98.26;111.55;143583.06
98.45;111.55;140220.66
98.33;111.72;114931.80
103.32;111.20;223211.21
103.51;111.20;215015.35
103.40;111.37;189431.84
103.59;111.37;181146.80
103.71;111.20;207675.00
103.79;111.37;177221.80
103.90;111.20;208019.92
103.48;111.55;158398.46
103.67;111.55;149407.81
103.56;111.72;128168.82
104.09;111.20;198208.11
103.97;111.37;179007.58
104.16;111.37;170145.52
104.28;111.20;193910.26
104.35;111.37;168905.88
104.04;111.54;150053.97
104.23;111.54;143048.66
104.11;111.72;120334.20
99.27;111.20;198570.65
99.46;111.20;197187.32
99.34;111.37;165027.45
99.54;111.37;166950.14
99.65;111.20;203032.85
99.73;111.37;171150.12
99.85;111.20;207598.89
99.42;111.55;135267.68
99.61;111.55;139690.68
99.49;111.72;111867.99
98.88;111.20;189657.21
98.77;111.38;164958.04
98.96;111.38;162992.18
99.08;111.20;193384.81
99.15;111.38;167734.19
98.85;111.55;136060.55
99.04;111.55;138481.65
98.93;111.73;110054.22
100.04;111.20;206355.96
99.93;111.38;171544.14
100.12;111.38;171173.14
100.23;111.20;205641.80
100.31;111.38;172374.12
100.43;111.20;209753.58
100.01;111.56;140636.35
100.20;111.56;139589.86
100.09;111.73;114002.01
100.62;111.20;205490.26
100.50;111.38;178551.36
100.69;111.38;174632.92
100.81;111.20;202850.58
100.88;111.38;176548.36
101.00;111.20;209241.80
100.57;111.55;149147.01
100.76;111.55;146069.55
100.64;111.73;119665.61
102.16;111.20;220736.15
102.36;111.20;218580.56
102.24;111.37;187924.98
102.44;111.37;189450.95
102.55;111.20;223852.97
102.63;111.37;193394.38
102.74;111.20;228047.71
102.32;111.55;158718.19
102.52;111.55;162952.39
102.41;111.72;134559.92
102.93;111.20;225287.67
102.82;111.37;192264.05
103.01;111.37;190212.41
103.13;111.20;223359.75
103.20;111.37;188125.51
102.89;111.55;160907.62
103.09;111.55;158182.99
102.97;111.72;134556.73
101.58;111.20;212740.29
101.78;111.20;209336.96
101.65;111.38;183220.84
101.84;111.38;183134.82
101.97;111.20;214385.55
102.04;111.38;189381.47
101.72;111.55;155026.31
101.91;111.55;159158.27
101.79;111.73;129802.71
101.20;111.20;204446.53
101.08;111.38;180383.48
101.28;111.38;177503.84
101.39;111.20;205684.77
101.47;111.38;182350.36
101.16;111.56;151784.85
101.36;111.56;152355.10
101.24;111.74;123992.37
99.73;110.20;708839.29
99.64;110.20;664710.55
99.73;110.13;721128.17
99.64;110.13;731997.16
99.55;110.20;625392.55
99.55;110.13;696283.38
99.73;110.07;796058.20
99.64;110.07;795044.67
99.73;110.00;875989.33
99.45;110.00;720703.29
99.55;110.00;767928.14
99.45;110.07;681758.43
99.55;110.07;730517.67
99.64;110.00;821812.98
99.46;110.13;643875.69
99.27;110.00;667768.56
99.36;110.07;653450.75
99.36;110.00;693122.65
99.82;110.00;1057665.03
99.82;110.07;984153.53
99.91;110.00;1320202.40
99.91;110.07;1159991.70
100.00;110.00;1463725.12
99.82;110.13;913285.87
100.09;110.00;1266441.65
100.00;110.07;1223077.74
100.10;110.07;1064430.62
100.18;110.00;1090487.91
100.01;110.13;1053121.23
99.92;110.13;933478.98
99.92;110.20;803735.35
99.83;110.20;790068.15
97.55;110.00;729156.05
97.64;110.00;692737.08
97.62;110.07;670311.25
97.72;110.07;638796.82
97.73;110.00;665993.48
97.70;110.13;612259.86
97.53;110.07;696034.51
97.61;110.13;634799.11
97.69;110.20;572508.48
97.52;110.13;661322.98
97.60;110.20;597641.27
97.50;110.20;624318.64
97.41;110.20;648342.17
97.43;110.13;719432.39
97.33;110.13;756875.00
97.32;110.20;690102.29
97.24;110.13;763280.42
97.23;110.20;748200.79
97.35;110.07;816050.59
97.26;110.07;833818.34
97.27;110.00;902552.74
97.36;110.00;829753.37
97.44;110.07;745227.98
97.45;110.00;776745.17
96.39;110.20;609165.68
96.30;110.20;589274.02
96.32;110.13;625068.70
96.23;110.13;604251.07
96.20;110.20;567647.10
96.13;110.13;586871.71
96.11;110.20;553328.55
96.25;110.07;641267.46
96.16;110.07;621885.18
96.18;110.00;659124.01
95.91;110.00;612189.25
96.00;110.00;625242.57
95.98;110.07;591529.02
96.07;110.07;605080.80
96.09;110.00;638532.12
96.04;110.13;572112.73
95.88;110.07;581511.67
95.95;110.13;560884.64
96.02;110.20;542102.34
95.86;110.13;552035.06
95.92;110.20;530546.56
95.83;110.20;523302.53
95.74;110.20;517669.57
95.77;110.13;544924.28
95.67;110.13;540126.11
95.65;110.20;513060.71
95.58;110.13;537455.34
95.55;110.20;511280.37
95.70;110.07;567427.67
95.61;110.07;563946.63
95.64;110.00;591052.28
95.73;110.00;595813.56
95.79;110.07;573218.50
95.82;110.00;601857.85
95.36;110.00;590080.36
95.45;110.00;587880.51
95.43;110.07;562759.84
95.52;110.07;562143.31
95.55;110.00;588067.42
95.49;110.13;536546.89
95.33;110.07;564997.49
95.40;110.13;537272.57
95.46;110.20;510545.04
95.30;110.13;540125.47
95.37;110.20;511953.21
95.27;110.20;515114.89
95.18;110.20;519110.03
95.21;110.13;545285.86
95.12;110.13;551640.01
95.09;110.20;526843.17
95.03;110.13;560527.56
95.00;110.20;535526.92
95.15;110.07;576533.23
95.06;110.07;584870.84
95.09;110.00;609021.64
95.18;110.00;599387.46
95.24;110.07;569360.56
95.27;110.00;593759.21
94.82;110.00;653286.77
94.91;110.00;633587.98
94.88;110.07;612632.06
94.97;110.07;596791.59
95.00;110.00;620602.55
94.94;110.13;573452.68
94.78;110.07;628969.42
94.84;110.13;587024.64
94.90;110.20;545374.43
94.75;110.13;604032.30
94.81;110.20;561369.42
94.72;110.20;577496.09
96.95;111.20;222271.36
97.15;111.20;217228.44
97.03;111.38;185957.46
97.22;111.38;181449.51
97.34;111.20;212313.43
97.41;111.38;178198.77
97.10;111.55;154283.03
97.29;111.55;148620.65
97.17;111.73;125978.07
96.38;111.20;219049.67
96.57;111.20;216644.02
96.45;111.38;183850.92
96.65;111.38;184538.23
96.76;111.20;220367.42
96.84;111.38;186158.94
96.53;111.55;153231.27
96.73;111.55;155105.06
96.61;111.73;128213.29
95.22;111.20;210431.41
95.41;111.20;204954.81
95.30;111.37;181877.83
95.49;111.37;179013.78
95.60;111.20;206662.03
95.68;111.37;183565.95
95.80;111.20;212696.66
95.38;111.55;153861.43
95.57;111.55;154792.56
95.46;111.72;126871.78
95.99;111.20;209080.06
95.87;111.38;182041.16
96.06;111.38;182123.42
96.18;111.20;214400.45
96.25;111.38;187311.31
95.94;111.55;153434.61
96.13;111.55;157470.86
96.01;111.73;128815.40
94.64;111.20;212169.12
94.83;111.20;206775.32
94.71;111.38;182468.23
94.90;111.38;177534.08
95.03;111.20;204455.15
95.10;111.38;179406.40
94.78;111.55;153349.92
94.98;111.55;150051.09
94.86;111.73;123910.16
94.06;111.20;213666.64
94.25;111.20;211174.89
94.14;111.37;179342.90
94.34;111.37;176841.56
94.45;111.20;207996.30
94.53;111.37;177108.04
94.22;111.55;149074.96
94.42;111.55;145797.75
94.31;111.72;121438.03
92.90;111.20;198079.05
93.10;111.20;194217.50
92.99;111.37;166978.14
93.18;111.37;167568.74
93.29;111.20;199977.83
93.37;111.37;173386.73
93.48;111.20;206053.22
93.07;111.55;138596.35
93.26;111.55;143381.36
93.15;111.72;114218.77
93.67;111.20;205601.42
93.56;111.37;171500.88
93.75;111.37;173378.27
93.87;111.20;209379.56
93.94;111.37;176300.90
93.63;111.55;141364.51
93.83;111.55;144528.01
93.71;111.72;117703.76
97.00;110.00;1475326.29
97.09;110.00;1310064.63
97.08;110.07;1175525.19
97.17;110.07;1010081.25
97.18;110.00;1070458.97
97.15;110.13;949980.29
96.98;110.07;1240993.27
97.06;110.13;953691.07
97.13;110.20;808287.92
96.96;110.13;1059044.43
97.04;110.20;821557.35
96.95;110.20;870133.95
96.85;110.20;787959.64
96.87;110.13;866589.79
96.78;110.13;829827.92
96.76;110.20;734680.34
96.69;110.13;787972.64
96.67;110.20;710980.39
96.80;110.07;914494.44
96.71;110.07;868378.87
96.73;110.00;969157.97
96.82;110.00;1091232.93
96.89;110.07;1074851.91
96.91;110.00;1301664.04
96.27;110.00;684955.18
96.34;110.07;667103.67
96.36;110.00;709811.27
96.43;110.07;699464.03
96.45;110.00;750663.26
96.41;110.13;653011.42
96.55;110.00;801661.02
96.53;110.07;734986.31
96.62;110.07;785879.21
96.64;110.00;850189.53
96.60;110.13;722111.69
96.50;110.13;684389.92
96.57;110.20;672753.30
96.48;110.20;634262.39
94.62;110.20;595369.16
94.66;110.13;629680.10
94.57;110.13;654251.55
94.53;110.20;624369.51
94.47;110.13;684483.60
94.44;110.20;655534.55
94.60;110.07;683471.86
94.51;110.07;712401.44
94.55;110.00;739090.87
94.64;110.00;701382.33
94.69;110.07;652620.84
94.73;110.00;676644.76
94.27;110.00;925338.89
94.36;110.00;836045.30
94.33;110.07;836618.04
94.42;110.07;760612.59
94.45;110.00;786015.70
94.38;110.13;745629.12
94.23;110.07;866500.15
94.29;110.13;783434.68
